timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1679207873.938079,4,119.36.207.136010.0.0.1101,119.36.207.136,0,10.0.0.11,0,1,0,8,5,702000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,119.40.81.40010.0.0.1101,119.40.81.40,0,10.0.0.11,0,1,0,8,5,341000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,119.49.122.34010.0.0.1101,119.49.122.34,0,10.0.0.11,0,1,0,8,0,884000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,12.2.109.97010.0.0.1101,12.2.109.97,0,10.0.0.11,0,1,0,8,4,37000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,12.222.140.237010.0.0.1101,12.222.140.237,0,10.0.0.11,0,1,0,8,1,395000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,12.36.200.253010.0.0.1101,12.36.200.253,0,10.0.0.11,0,1,0,8,2,136000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,12.81.54.243010.0.0.1101,12.81.54.243,0,10.0.0.11,0,1,0,8,7,11000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,121.112.198.210010.0.0.1101,121.112.198.210,0,10.0.0.11,0,1,0,8,5,212000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,121.23.153.35010.0.0.1101,121.23.153.35,0,10.0.0.11,0,1,0,8,7,527000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,121.243.248.253010.0.0.1101,121.243.248.253,0,10.0.0.11,0,1,0,8,2,0,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,122.108.134.219010.0.0.1101,122.108.134.219,0,10.0.0.11,0,1,0,8,1,99000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,122.40.23.221010.0.0.1101,122.40.23.221,0,10.0.0.11,0,1,0,8,5,862000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,122.44.189.180010.0.0.1101,122.44.189.180,0,10.0.0.11,0,1,0,8,7,774000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,122.82.152.87010.0.0.1101,122.82.152.87,0,10.0.0.11,0,1,0,8,4,511000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,123.210.193.109010.0.0.1101,123.210.193.109,0,10.0.0.11,0,1,0,8,1,756000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,123.218.181.171010.0.0.1101,123.218.181.171,0,10.0.0.11,0,1,0,8,4,606000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,123.231.91.35010.0.0.1101,123.231.91.35,0,10.0.0.11,0,1,0,8,0,440000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,124.163.146.31010.0.0.1101,124.163.146.31,0,10.0.0.11,0,1,0,8,0,248000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,124.205.84.112010.0.0.1101,124.205.84.112,0,10.0.0.11,0,1,0,8,5,887000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,124.34.35.84010.0.0.1101,124.34.35.84,0,10.0.0.11,0,1,0,8,2,24000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,126.201.88.243010.0.0.1101,126.201.88.243,0,10.0.0.11,0,1,0,8,0,956000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,126.32.35.22010.0.0.1101,126.32.35.22,0,10.0.0.11,0,1,0,8,2,834000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,126.40.126.222010.0.0.1101,126.40.126.222,0,10.0.0.11,0,1,0,8,3,71000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,127.194.241.61010.0.0.1101,127.194.241.61,0,10.0.0.11,0,1,0,8,7,472000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,127.237.123.151010.0.0.1101,127.237.123.151,0,10.0.0.11,0,1,0,8,3,343000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,127.250.231.55010.0.0.1101,127.250.231.55,0,10.0.0.11,0,1,0,8,2,711000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,129.26.246.67010.0.0.1101,129.26.246.67,0,10.0.0.11,0,1,0,8,4,689000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,129.35.161.140010.0.0.1101,129.35.161.140,0,10.0.0.11,0,1,0,8,3,920000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,129.98.74.224010.0.0.1101,129.98.74.224,0,10.0.0.11,0,1,0,8,5,257000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,130.203.194.246010.0.0.1101,130.203.194.246,0,10.0.0.11,0,1,0,8,4,61000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,130.29.74.142010.0.0.1101,130.29.74.142,0,10.0.0.11,0,1,0,8,3,738000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,130.55.90.136010.0.0.1101,130.55.90.136,0,10.0.0.11,0,1,0,8,1,808000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,130.7.98.55010.0.0.1101,130.7.98.55,0,10.0.0.11,0,1,0,8,6,528000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,131.30.124.23010.0.0.1101,131.30.124.23,0,10.0.0.11,0,1,0,8,3,558000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,134.255.178.39010.0.0.1101,134.255.178.39,0,10.0.0.11,0,1,0,8,6,811000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,134.44.43.219010.0.0.1101,134.44.43.219,0,10.0.0.11,0,1,0,8,2,711000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,136.197.87.74010.0.0.1101,136.197.87.74,0,10.0.0.11,0,1,0,8,7,3000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,136.20.149.77010.0.0.1101,136.20.149.77,0,10.0.0.11,0,1,0,8,3,971000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,136.243.127.177010.0.0.1101,136.243.127.177,0,10.0.0.11,0,1,0,8,4,526000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,136.243.221.177010.0.0.1101,136.243.221.177,0,10.0.0.11,0,1,0,8,0,175000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,140.171.119.7010.0.0.1101,140.171.119.7,0,10.0.0.11,0,1,0,8,6,283000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,140.20.224.24010.0.0.1101,140.20.224.24,0,10.0.0.11,0,1,0,8,1,825000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,140.219.171.180010.0.0.1101,140.219.171.180,0,10.0.0.11,0,1,0,8,5,776000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,140.237.2.252010.0.0.1101,140.237.2.252,0,10.0.0.11,0,1,0,8,4,154000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,140.67.119.109010.0.0.1101,140.67.119.109,0,10.0.0.11,0,1,0,8,3,440000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,140.97.32.127010.0.0.1101,140.97.32.127,0,10.0.0.11,0,1,0,8,7,628000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,142.224.31.204010.0.0.1101,142.224.31.204,0,10.0.0.11,0,1,0,8,0,884000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,142.52.134.172010.0.0.1101,142.52.134.172,0,10.0.0.11,0,1,0,8,3,935000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,146.127.17.243010.0.0.1101,146.127.17.243,0,10.0.0.11,0,1,0,8,0,946000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,146.158.55.137010.0.0.1101,146.158.55.137,0,10.0.0.11,0,1,0,8,5,387000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,146.175.241.55010.0.0.1101,146.175.241.55,0,10.0.0.11,0,1,0,8,3,241000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,146.43.36.85010.0.0.1101,146.43.36.85,0,10.0.0.11,0,1,0,8,7,204000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,146.59.134.63010.0.0.1101,146.59.134.63,0,10.0.0.11,0,1,0,8,3,733000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,147.198.17.53010.0.0.1101,147.198.17.53,0,10.0.0.11,0,1,0,8,4,403000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,147.45.200.35010.0.0.1101,147.45.200.35,0,10.0.0.11,0,1,0,8,4,439000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,147.81.235.250010.0.0.1101,147.81.235.250,0,10.0.0.11,0,1,0,8,7,361000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,148.157.10.171010.0.0.1101,148.157.10.171,0,10.0.0.11,0,1,0,8,5,140000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,148.162.36.243010.0.0.1101,148.162.36.243,0,10.0.0.11,0,1,0,8,7,221000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,148.171.119.255010.0.0.1101,148.171.119.255,0,10.0.0.11,0,1,0,8,0,589000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,148.255.0.172010.0.0.1101,148.255.0.172,0,10.0.0.11,0,1,0,8,7,244000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,148.34.177.252010.0.0.1101,148.34.177.252,0,10.0.0.11,0,1,0,8,1,597000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,148.68.129.207010.0.0.1101,148.68.129.207,0,10.0.0.11,0,1,0,8,0,734000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,149.10.197.131010.0.0.1101,149.10.197.131,0,10.0.0.11,0,1,0,8,4,367000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,15.127.107.158010.0.0.1101,15.127.107.158,0,10.0.0.11,0,1,0,8,2,227000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,15.146.151.2010.0.0.1101,15.146.151.2,0,10.0.0.11,0,1,0,8,6,76000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,15.168.214.209010.0.0.1101,15.168.214.209,0,10.0.0.11,0,1,0,8,0,976000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,15.226.90.179010.0.0.1101,15.226.90.179,0,10.0.0.11,0,1,0,8,6,129000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,151.53.177.252010.0.0.1101,151.53.177.252,0,10.0.0.11,0,1,0,8,4,590000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,152.205.163.36010.0.0.1101,152.205.163.36,0,10.0.0.11,0,1,0,8,2,399000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,152.221.253.250010.0.0.1101,152.221.253.250,0,10.0.0.11,0,1,0,8,0,475000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,152.97.44.170010.0.0.1101,152.97.44.170,0,10.0.0.11,0,1,0,8,5,385000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,154.119.200.44010.0.0.1101,154.119.200.44,0,10.0.0.11,0,1,0,8,6,17000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,154.171.75.7010.0.0.1101,154.171.75.7,0,10.0.0.11,0,1,0,8,0,242000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,156.24.168.148010.0.0.1101,156.24.168.148,0,10.0.0.11,0,1,0,8,5,159000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,157.55.239.226010.0.0.1101,157.55.239.226,0,10.0.0.11,0,1,0,8,6,753000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,157.67.250.136010.0.0.1101,157.67.250.136,0,10.0.0.11,0,1,0,8,3,787000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,158.15.43.0010.0.0.1101,158.15.43.0,0,10.0.0.11,0,1,0,8,1,206000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,158.200.91.129010.0.0.1101,158.200.91.129,0,10.0.0.11,0,1,0,8,2,805000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,161.107.198.176010.0.0.1101,161.107.198.176,0,10.0.0.11,0,1,0,8,0,731000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,161.126.198.252010.0.0.1101,161.126.198.252,0,10.0.0.11,0,1,0,8,2,155000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,161.247.134.164010.0.0.1101,161.247.134.164,0,10.0.0.11,0,1,0,8,0,259000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,161.82.85.175010.0.0.1101,161.82.85.175,0,10.0.0.11,0,1,0,8,3,143000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,162.115.142.112010.0.0.1101,162.115.142.112,0,10.0.0.11,0,1,0,8,6,266000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,162.243.194.15010.0.0.1101,162.243.194.15,0,10.0.0.11,0,1,0,8,7,477000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,164.129.152.163010.0.0.1101,164.129.152.163,0,10.0.0.11,0,1,0,8,6,703000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,164.198.255.126010.0.0.1101,164.198.255.126,0,10.0.0.11,0,1,0,8,5,783000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,164.34.75.59010.0.0.1101,164.34.75.59,0,10.0.0.11,0,1,0,8,5,249000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,164.37.171.63010.0.0.1101,164.37.171.63,0,10.0.0.11,0,1,0,8,2,936000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,164.55.75.34010.0.0.1101,164.55.75.34,0,10.0.0.11,0,1,0,8,2,920000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,165.0.99.222010.0.0.1101,165.0.99.222,0,10.0.0.11,0,1,0,8,0,287000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,165.146.198.178010.0.0.1101,165.146.198.178,0,10.0.0.11,0,1,0,8,5,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,165.77.101.239010.0.0.1101,165.77.101.239,0,10.0.0.11,0,1,0,8,7,126000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,168.22.170.124010.0.0.1101,168.22.170.124,0,10.0.0.11,0,1,0,8,7,684000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,168.225.34.205010.0.0.1101,168.225.34.205,0,10.0.0.11,0,1,0,8,3,771000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,168.26.140.237010.0.0.1101,168.26.140.237,0,10.0.0.11,0,1,0,8,5,157000000,20,100,0,1,162,0.2,6.369426751592357e-09,32.4,1.0318471337579617e-06,1
1679207873.938079,4,169.23.235.45010.0.0.1101,169.23.235.45,0,10.0.0.11,0,1,0,8,3,275000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,17.122.52.171010.0.0.1101,17.122.52.171,0,10.0.0.11,0,1,0,8,4,924000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,17.124.110.92010.0.0.1101,17.124.110.92,0,10.0.0.11,0,1,0,8,2,60000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,17.250.170.34010.0.0.1101,17.250.170.34,0,10.0.0.11,0,1,0,8,5,412000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,17.253.15.188010.0.0.1101,17.253.15.188,0,10.0.0.11,0,1,0,8,2,761000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,17.92.171.81010.0.0.1101,17.92.171.81,0,10.0.0.11,0,1,0,8,4,279000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,170.52.218.119010.0.0.1101,170.52.218.119,0,10.0.0.11,0,1,0,8,1,136000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.121.7.218010.0.0.1101,171.121.7.218,0,10.0.0.11,0,1,0,8,7,499000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.130.205.184010.0.0.1101,171.130.205.184,0,10.0.0.11,0,1,0,8,6,471000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.178.200.189010.0.0.1101,171.178.200.189,0,10.0.0.11,0,1,0,8,5,51000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.180.172.84010.0.0.1101,171.180.172.84,0,10.0.0.11,0,1,0,8,8,100000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.192.35.36010.0.0.1101,171.192.35.36,0,10.0.0.11,0,1,0,8,1,2000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.35.127.29010.0.0.1101,171.35.127.29,0,10.0.0.11,0,1,0,8,5,967000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.36.161.29010.0.0.1101,171.36.161.29,0,10.0.0.11,0,1,0,8,0,797000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,171.81.54.148010.0.0.1101,171.81.54.148,0,10.0.0.11,0,1,0,8,6,183000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,171.97.109.235010.0.0.1101,171.97.109.235,0,10.0.0.11,0,1,0,8,1,31000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,175.198.50.114010.0.0.1101,175.198.50.114,0,10.0.0.11,0,1,0,8,4,247000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,175.23.59.54010.0.0.1101,175.23.59.54,0,10.0.0.11,0,1,0,8,3,613000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,176.129.34.109010.0.0.1101,176.129.34.109,0,10.0.0.11,0,1,0,8,1,86000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,176.171.178.248010.0.0.1101,176.171.178.248,0,10.0.0.11,0,1,0,8,3,935000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,176.219.189.177010.0.0.1101,176.219.189.177,0,10.0.0.11,0,1,0,8,2,457000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,176.85.252.75010.0.0.1101,176.85.252.75,0,10.0.0.11,0,1,0,8,3,470000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,177.146.52.24010.0.0.1101,177.146.52.24,0,10.0.0.11,0,1,0,8,6,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,177.235.0.107010.0.0.1101,177.235.0.107,0,10.0.0.11,0,1,0,8,0,920000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,177.77.116.97010.0.0.1101,177.77.116.97,0,10.0.0.11,0,1,0,8,8,180000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,177.81.108.171010.0.0.1101,177.81.108.171,0,10.0.0.11,0,1,0,8,1,955000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,178.197.119.97010.0.0.1101,178.197.119.97,0,10.0.0.11,0,1,0,8,6,221000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,178.198.73.197010.0.0.1101,178.198.73.197,0,10.0.0.11,0,1,0,8,1,756000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,178.49.129.165010.0.0.1101,178.49.129.165,0,10.0.0.11,0,1,0,8,7,323000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,179.53.27.34010.0.0.1101,179.53.27.34,0,10.0.0.11,0,1,0,8,5,249000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,180.112.205.40010.0.0.1101,180.112.205.40,0,10.0.0.11,0,1,0,8,6,47000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,180.255.49.131010.0.0.1101,180.255.49.131,0,10.0.0.11,0,1,0,8,4,367000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,180.34.7.56010.0.0.1101,180.34.7.56,0,10.0.0.11,0,1,0,8,5,131000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,180.35.53.218010.0.0.1101,180.35.53.218,0,10.0.0.11,0,1,0,8,2,249000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,181.107.29.20010.0.0.1101,181.107.29.20,0,10.0.0.11,0,1,0,8,7,940000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,181.107.89.85010.0.0.1101,181.107.89.85,0,10.0.0.11,0,1,0,8,7,108000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,181.55.236.141010.0.0.1101,181.55.236.141,0,10.0.0.11,0,1,0,8,5,323000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,182.126.216.134010.0.0.1101,182.126.216.134,0,10.0.0.11,0,1,0,8,0,723000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,182.178.17.252010.0.0.1101,182.178.17.252,0,10.0.0.11,0,1,0,8,2,72000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,182.184.210.2010.0.0.1101,182.184.210.2,0,10.0.0.11,0,1,0,8,8,140000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,183.126.110.115010.0.0.1101,183.126.110.115,0,10.0.0.11,0,1,0,8,7,249000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,183.54.200.129010.0.0.1101,183.54.200.129,0,10.0.0.11,0,1,0,8,6,791000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,186.142.243.86010.0.0.1101,186.142.243.86,0,10.0.0.11,0,1,0,8,3,461000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,186.158.198.186010.0.0.1101,186.158.198.186,0,10.0.0.11,0,1,0,8,3,747000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,188.194.130.22010.0.0.1101,188.194.130.22,0,10.0.0.11,0,1,0,8,3,796000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,188.249.55.252010.0.0.1101,188.249.55.252,0,10.0.0.11,0,1,0,8,7,540000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,188.254.87.137010.0.0.1101,188.254.87.137,0,10.0.0.11,0,1,0,8,6,836000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,192.30.237.147010.0.0.1101,192.30.237.147,0,10.0.0.11,0,1,0,8,1,480000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,192.50.61.17010.0.0.1101,192.50.61.17,0,10.0.0.11,0,1,0,8,6,252000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,192.55.200.130010.0.0.1101,192.55.200.130,0,10.0.0.11,0,1,0,8,1,628000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,193.115.32.224010.0.0.1101,193.115.32.224,0,10.0.0.11,0,1,0,8,0,408000000,20,100,0,0,0,0,0,0,0,1
1679207873.938079,4,193.171.147.34010.0.0.1101,193.171.147.34,0,10.0.0.11,0,1,0,8,4,54000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,193.205.180.253010.0.0.1101,193.205.180.253,0,10.0.0.11,0,1,0,8,3,275000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,193.218.237.252010.0.0.1101,193.218.237.252,0,10.0.0.11,0,1,0,8,7,976000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,193.27.3.163010.0.0.1101,193.27.3.163,0,10.0.0.11,0,1,0,8,1,324000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,193.29.108.115010.0.0.1101,193.29.108.115,0,10.0.0.11,0,1,0,8,3,925000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,194.176.222.54010.0.0.1101,194.176.222.54,0,10.0.0.11,0,1,0,8,5,693000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,194.216.154.92010.0.0.1101,194.216.154.92,0,10.0.0.11,0,1,0,8,6,221000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,194.250.168.170010.0.0.1101,194.250.168.170,0,10.0.0.11,0,1,0,8,7,313000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,197.112.255.86010.0.0.1101,197.112.255.86,0,10.0.0.11,0,1,0,8,2,711000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,197.224.37.189010.0.0.1101,197.224.37.189,0,10.0.0.11,0,1,0,8,1,638000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,197.30.219.129010.0.0.1101,197.30.219.129,0,10.0.0.11,0,1,0,8,6,392000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,198.0.151.44010.0.0.1101,198.0.151.44,0,10.0.0.11,0,1,0,8,8,46000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,198.101.84.142010.0.0.1101,198.101.84.142,0,10.0.0.11,0,1,0,8,4,705000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,198.108.108.112010.0.0.1101,198.108.108.112,0,10.0.0.11,0,1,0,8,1,479000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,198.129.182.131010.0.0.1101,198.129.182.131,0,10.0.0.11,0,1,0,8,1,795000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.938079,4,198.201.52.21010.0.0.1101,198.201.52.21,0,10.0.0.11,0,1,0,8,7,282000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
